Quý,TÀI SẢN,A- TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II. Các khoản đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi,8. Tài sản Thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho,V.Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu Nhà nước,4. Giao dịch mua bán lại trái phiếu Chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở đơn vị trực thuộc,4. Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi,II.Tài sản cố định,1. Tài sản cố định hữu hình, Nguyên giá, Giá trị hao mòn lũy kế,2. Tài sản cố định thuê tài chính, Nguyên giá.1, Giá trị hao mòn lũy kế.1,3. Tài sản cố định vô hình, Nguyên giá.2, Giá trị hao mòn lũy kế.2,III. Bất động sản đầu tư, Nguyên giá.3, Giá trị hao mòn lũy kế.3,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên kết, liên doanh",3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn,5. Đầu tư nắm giữ đến ngày đáo hạn,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,C. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,12. Quỹ khen thưởng phúc lợi,13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi,11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,D.VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu, Cổ phiếu phổ thông có quyền biểu quyết, Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ,6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối, LNST chưa phân phối lũy kế đến cuối kỳ trước, LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,TỔNG CỘNG NGUỒN VỐN
'1/2019,,"16,689,097,971,606","441,117,602,928","424,126,264,427","16,991,338,501","278,410,190,000","279,954,839,646","-1,544,649,646",,"13,728,814,371,155","4,292,718,709,499","1,663,507,695,677",,,"4,691,537,661,582","3,087,045,161,863","-6,032,615,880","37,758,414","1,453,461,259,574","1,453,461,259,574",,"787,294,547,949","731,868,579,622","51,330,562,075","4,095,406,252",,,"9,838,019,218,219","477,143,231,492",,,,,"178,590,000,000","298,553,231,492",,"3,011,577,789,591","2,950,224,323,191","3,713,666,664,811","-763,442,341,620","55,517,719,548","87,649,186,019","-32,131,466,471","5,835,746,852","9,792,697,307","-3,956,950,455","971,196,023,321","3,759,050,030,564","-2,787,854,007,243","3,583,226,622,927",,"3,583,226,622,927","941,074,799,918",,"43,013,192,799","1,120,257,921,798","-222,196,314,679",,"853,800,750,970","725,792,823,174","8,232,532,305",,,"119,775,395,491","26,527,117,189,825",,"17,503,625,243,033","14,040,229,698,272","2,479,579,549,943","3,223,139,540,893","420,647,732,396","38,882,099,442","1,644,721,774,298",,,"358,143,199,897","3,875,981,358,214","1,964,018,070,227",,"35,116,372,962",,,"3,463,395,544,761",,"72,261,587,897",,,,"125,381,479,175","1,500,000,000","3,262,467,428,383",,,"1,785,049,306",,,"9,023,491,946,792","9,023,491,946,792","7,099,978,070,000","7,099,978,070,000",,,,,,,,"288,244,783,273",,"118,623,112","1,546,283,664,608","2,236,908,135","1,544,046,756,473",,"88,866,805,799",,,,"26,527,117,189,825"
'2/2019,,"18,048,155,075,287","426,998,238,264","416,588,714,712","10,409,523,552","293,592,581,127","279,954,839,646","-2,014,649,646","15,652,391,127","14,764,036,916,414","3,351,251,365,514","1,607,188,663,923",,,"5,882,632,592,072","3,929,305,915,830","-6,379,379,339","37,758,414","1,599,856,378,993",,,"963,670,960,489","917,677,462,402","42,087,059,487","3,906,438,600",,,"9,448,849,254,988","557,013,588,664",,,,,"102,800,000,000","454,213,588,664",,"2,977,832,597,100","2,878,356,704,121","3,642,869,226,590","-764,512,522,469","92,800,068,564","127,676,864,688","-34,876,796,124","6,675,824,415","11,064,018,465","-4,388,194,050","1,248,105,316,952","4,049,956,663,707","-2,801,851,346,755","3,374,016,454,972",,"3,374,016,454,972","320,532,609,802",,"43,673,659,802","499,379,864,679","-222,520,914,679",,"971,348,687,498","623,888,162,252","6,001,525,158",,"227,013,782,042","114,445,218,046","27,497,004,330,275",,"18,462,055,576,892","14,860,968,814,682","2,471,975,015,945","3,628,105,485,260","412,304,225,717","47,569,973,161","1,523,933,975,411",,,"385,747,307,556","3,894,950,696,187","2,452,786,616,833",,"43,595,518,612",,,"3,601,086,762,210",,"114,971,998,790",,,,"146,421,185,661","1,500,000,000","3,336,408,528,453",,,"1,785,049,306",,,"9,034,948,753,383","9,034,948,753,383","7,099,978,070,000","7,099,978,070,000",,,,,,,,"335,247,960,524",,"118,623,112","1,511,511,813,892","22,373,373,054","1,489,138,440,838",,"88,092,285,855",,,,"27,497,004,330,275"
'3/2019,,"18,865,201,838,887","383,441,983,453","373,631,393,080","9,810,590,373","192,412,800,000","174,754,839,646","-2,234,649,646","19,892,610,000","15,167,731,324,951","3,946,964,601,545","1,530,283,474,835",,,"6,572,222,213,872","3,125,727,324,954","-7,504,048,669","37,758,414","1,582,943,720,711","1,582,943,720,711",,"1,538,672,009,772","1,520,451,989,715","14,125,434,419","4,094,585,638",,,"10,246,449,021,255","449,763,502,916",,,,,,"449,763,502,916",,"2,985,516,003,529","2,878,121,254,893","3,656,323,868,183","-778,202,613,290","89,678,105,532","127,676,864,688","-37,998,759,156","17,716,643,104","23,012,928,745","-5,296,285,641","1,225,236,396,781","4,049,956,663,707","-2,824,720,266,926","4,428,651,265,364",,"4,428,651,265,364","401,029,250,244",,"43,616,800,244","582,844,864,679","-225,432,414,679",,"756,252,602,421","638,629,927,904","9,288,546,825",,,"108,334,127,692","29,111,650,860,142",,"20,013,831,061,473","16,679,514,851,010","2,995,814,153,967","4,147,338,302,353","428,666,494,506","106,864,069,991","1,318,135,678,954",,,"422,153,231,654","4,338,787,148,207","2,878,986,542,084",,"42,769,229,294",,,"3,334,316,210,463",,,,,,"150,000,000,000",,"3,183,331,459,612",,,"984,750,851",,,"9,097,819,798,669","9,097,819,798,669","7,099,978,070,000","7,099,978,070,000",,,,,,,,"335,247,960,524",,"118,623,112","1,550,965,227,681","92,821,535,137","1,458,143,692,544",,"111,509,917,352",,,,"29,111,650,860,142"
'4/2019,,"18,167,460,199,484","634,169,002,657","56,357,346,466","577,811,656,191","761,202,800,000","748,104,839,646","-1,794,649,646","14,892,610,000","14,218,483,092,819","4,108,889,184,913","1,859,200,194,745",,,"5,126,856,866,966","3,165,891,575,536","-42,392,487,755","37,758,414","1,649,527,197,445","1,649,827,380,749","-300,183,304","904,078,106,563","877,426,148,837","22,766,419,555","3,885,538,171",,,"14,454,913,088,093","1,236,657,583,399",,,,,"111,322,493,000","1,125,335,090,399",,"2,896,193,229,326","2,793,183,692,117","3,641,176,141,842","-847,992,449,725","86,322,120,528","127,676,864,688","-41,354,744,160","16,687,416,681","23,522,612,355","-6,835,195,674","1,290,759,137,654","3,947,274,883,024","-2,656,515,745,370","5,444,490,738,661",,"5,444,490,738,661","1,770,569,836,170",,"774,054,536,170","1,194,440,864,679","-197,925,564,679",,"1,816,242,562,883","1,698,370,512,959","14,868,099,677",,,"103,003,950,247","32,622,373,287,577",,"20,954,882,188,074","15,686,142,359,955","2,544,239,323,520","4,597,309,171,621","379,379,544,098","74,357,647,297","1,546,762,611,800",,,"618,095,027,101","2,732,566,801,050","3,151,462,613,141",,"41,969,620,327",,,"5,268,739,828,119",,,,,,"65,411,871,301","1,889,975,642,973","3,312,367,562,994",,,"984,750,851",,,"11,667,491,099,503","11,667,491,099,503","7,099,978,070,000","7,099,978,070,000",,,,,,,,"335,247,960,524",,"118,623,112","1,770,167,415,134","309,800,079,224","1,460,367,335,910",,"2,461,979,030,733",,,,"32,622,373,287,577"
'1/2020,,"19,345,247,565,898","48,523,721,601","35,122,151,068","13,401,570,533","70,629,750,000","164,311,966,016","-97,917,016,016","4,234,800,000","16,503,972,737,330","5,076,686,871,048","2,518,730,826,354",,,"5,011,979,747,892","3,961,458,706,678","-64,921,173,056","37,758,414","1,624,117,568,801","1,624,540,281,839","-422,713,038","1,098,003,788,166","1,022,369,454,185","69,998,976,326","5,635,357,655",,,"14,203,789,897,598","1,629,372,949,876",,,,,"235,284,481,164","1,394,088,468,712",,"2,879,122,296,463","2,765,420,474,151","3,645,149,456,351","-879,728,982,200","82,966,135,525","127,676,864,688","-44,710,729,163","30,735,686,787","39,636,673,178","-8,900,986,391","1,350,027,599,922","4,073,823,389,362","-2,723,795,789,440","5,398,595,085,876",,"5,398,595,085,876","1,795,135,488,134",,"774,187,852,134","1,346,010,864,679","-325,063,228,679",,"1,151,536,477,327","1,038,213,691,937","14,868,099,677",,,"98,454,685,713","33,549,037,463,496",,"23,781,045,312,897","18,753,198,905,141","5,398,671,447,948","4,817,760,647,490","317,904,984,235","75,256,764,313","1,586,744,556,197",,,"334,571,362,037","2,702,569,449,385","3,478,455,030,209",,"41,264,663,327",,,"5,027,846,407,756",,,,,,"55,775,651,497","1,689,075,701,009","3,241,660,304,399",,,"984,750,851","40,350,000,000",,"9,767,992,150,599","9,767,992,150,599","7,099,978,070,000","7,099,978,070,000",,,,,,,,"335,247,960,524",,"118,623,112","615,500,570,366","-1,171,333,832,924","1,786,834,403,290",,"1,717,146,926,597",,,,"33,549,037,463,496"
'2/2020,,"21,702,739,314,578","458,939,307,006","446,256,701,577","12,682,605,429","2,848,450,008,081","2,781,268,355,352","-27,018,325,353","94,199,978,082","13,963,560,079,256","3,935,576,139,964","2,079,549,855,708",,,"4,248,386,812,562","3,765,830,175,369","-65,810,659,067","27,754,720","3,488,276,096,445","3,488,621,237,783","-345,141,338","943,513,823,790","915,399,589,786","24,284,225,166","3,830,008,838",,,"12,586,584,781,042","1,886,815,237,367",,,,,"234,574,481,164","1,652,240,756,203",,"2,866,084,088,372","2,757,795,163,191","3,650,247,236,310","-892,452,073,119","79,954,665,433","128,039,511,961","-48,084,846,528","28,334,259,748","39,962,173,178","-11,627,913,430","1,329,759,325,479","4,073,823,389,362","-2,744,064,063,883","3,630,033,851,660",,"3,630,033,851,660","1,713,861,644,506",,"774,820,494,506","1,132,574,864,679","-193,533,714,679",,"1,160,030,633,658","1,046,707,848,268","14,868,099,677",,,"98,454,685,713","34,289,324,095,620",,"23,907,755,721,816","18,947,871,361,228","4,568,243,495,973","4,637,810,104,640","434,043,709,872","64,352,466,711","1,978,992,933,535",,,"442,967,923,125","3,301,689,581,580","3,478,534,082,465",,"41,237,063,327",,,"4,959,884,360,588",,,,,,"64,594,552,473","1,946,928,785,256","2,615,190,588,633",,,"984,750,851","332,185,683,375",,"10,381,568,373,804","10,381,568,373,804","7,099,978,070,000","7,099,978,070,000",,,,,,,,"335,247,960,524",,"118,623,112","238,804,229,115","-1,548,258,473,403","1,787,062,702,518",,"2,707,419,491,053",,,,"34,289,324,095,620"
'3/2020,,"23,792,321,065,105","251,496,789,858","209,734,506,542","41,762,283,316","2,630,178,155,000","2,631,504,679,646","-1,326,524,646",,"16,622,798,815,586","4,039,794,290,208","2,649,405,300,900",,,"4,794,918,431,098","5,204,463,697,727","-65,810,659,067","27,754,720","3,359,578,806,548","3,359,923,947,886","-345,141,338","928,268,498,113","896,090,310,139","28,348,179,136","3,830,008,838",,,"13,439,483,359,237","2,439,777,690,299",,,,,"244,504,481,164","2,195,273,209,135",,"2,862,689,887,648","2,754,942,525,429","3,661,862,479,351","-906,919,953,922","76,580,548,068","128,039,511,961","-51,458,963,893","31,166,814,151","45,853,556,655","-14,686,742,504","1,308,983,364,888","4,073,823,389,362","-2,764,840,024,474","4,215,047,694,050",,"4,215,047,694,050","1,486,700,449,699",,"775,213,698,765","916,724,864,679","-205,238,113,745",,"1,126,284,272,653","1,023,621,842,151","14,868,099,677",,,"87,794,330,825","37,231,804,424,342",,"26,334,101,465,222","19,918,607,686,162","5,246,370,750,330","4,695,545,140,709","431,899,979,612","57,978,184,342","1,734,777,055,362",,,"294,077,953,457","3,407,497,490,250","4,009,272,866,773",,"41,188,265,327",,,"6,415,493,779,060",,,,,,"64,185,893,059","3,704,376,159,743","2,152,675,248,801",,,"984,750,851","493,271,726,606",,"10,897,702,959,120","10,897,702,959,120","7,099,978,070,000","7,099,978,070,000",,,,,,,,"335,247,960,524",,"118,623,112","492,263,747,239","-1,294,798,955,279","1,787,062,702,518",,"2,970,094,558,245",,,,"37,231,804,424,342"
'4/2020,,"20,500,526,815,002","1,214,422,031,451","503,800,188,181","710,621,843,270","87,404,199,729","3,754,839,646","-894,649,646","84,544,009,729","15,376,951,346,683","2,587,685,107,451","2,624,591,409,922",,,"5,508,477,403,842","4,724,899,755,385","-68,722,314,637","19,984,720","2,746,333,429,178",,"2,746,333,429,178","1,075,415,807,961","1,050,232,526,124","20,987,943,842","4,195,337,995",,,"17,964,605,425,260","6,246,106,794,332",,,,,"253,917,481,164","5,992,189,313,168",,"2,827,179,873,307","2,724,805,823,664","3,669,429,321,918","-944,623,498,254","73,206,430,703","128,039,511,961","-54,833,081,258","29,167,618,940","46,818,283,845","-17,650,664,905","1,001,512,152,620","3,774,253,363,849","-2,772,741,211,229","5,287,000,714,286",,"5,287,000,714,286","1,477,795,252,590",,"776,004,452,590","897,404,864,679","-195,614,064,679",,"1,125,010,638,125","1,024,285,022,568","14,868,099,677",,,"85,857,515,880","38,465,132,240,262",,"25,171,632,433,954","18,622,923,009,782","4,195,718,359,093","4,916,719,134,433","627,608,817,590","49,642,311,075","1,833,740,699,370",,,"251,228,912,308","2,480,684,619,164","4,226,423,091,422",,"41,157,065,327",,,"6,548,709,424,172",,,,,,,"3,607,593,151,743","2,293,270,818,305",,,"984,750,851","646,860,703,273",,"13,293,499,806,308","13,293,499,806,308","7,099,978,070,000","7,099,978,070,000",,,,,,,,"335,247,960,524",,"118,623,112","1,814,310,626,271","27,247,923,753","1,787,062,702,518",,"4,043,844,526,401",,,,"38,465,132,240,262"
'1/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'3/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'4/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'3/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'4/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'3/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'4/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'3/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'4/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
